management,foundfam_owned,country,industry,comp_strength
2.61111116409302,0,Greece,food,high
2.27777767181396,0,Greece,milled,low
2.55555558204651,1,Greece,food,high
2.83333325386047,0,Greece,chemicals,high
2.83333325386047,1,Greece,printing,low
3.27777767181396,1,Greece,food,high
3.88888883590698,0,Greece,machinery,low
2.11111116409302,1,Greece,transport,high
2.33333325386047,1,Greece,pri_metal,med
1.33333337306976,0,Greece,food,low
2.83333325386047,0,Greece,transport,high
2.61111116409302,0,Greece,paper,med
2.83333325386047,1,Greece,fab_metal,low
3.27777767181396,0,Greece,chemicals,med
3.11111116409302,1,Greece,food,high
2.88888883590698,0,Greece,paper,high
1.94117641448975,1,Greece,apparel,low
3.61111116409302,0,Greece,electronic,med
2.11111116409302,0,Greece,pri_metal,high
3.5,0,Greece,food,low
2.66666674613953,1,Greece,machinery,low
1.76470589637756,1,Greece,food,low
3.27777767181396,0,Greece,electronic,high
2.16666674613953,1,Greece,food,high
2.58823537826538,0,Greece,electronic,low
3.38888883590698,1,Greece,pri_metal,high
2.44444441795349,1,Greece,stone,high
2.33333325386047,1,Greece,food,low
3.22222232818604,1,Greece,machinery,med
2.33333325386047,1,Greece,fab_metal,med
1.77777779102325,1,Greece,machinery,low
2.5,0,Greece,food,low
2.66666674613953,1,Greece,food,high
2.72222232818604,1,Greece,transport,med
1.55555558204651,1,Greece,furniture,high
2.61111116409302,1,Greece,paper,high
2.61111116409302,1,Greece,electronic,high
3.77777767181396,1,Greece,paper,high
1.61111116409302,1,Greece,paper,low
2.41176462173462,1,Greece,food,med
2.94444441795349,1,Greece,food,high
3.72222232818604,1,Greece,pri_metal,high
3.72222232818604,0,Greece,food,med
1.22222220897675,1,Greece,pri_metal,med
3.27777767181396,0,Greece,chemicals,high
2.88888883590698,0,Greece,food,low
3.05555558204651,0,Greece,fab_metal,low
3.55555558204651,0,Greece,food,med
2.16666674613953,1,Greece,fab_metal,low
2.88888883590698,1,Greece,furniture,high
2.11111116409302,0,Greece,milled,high
2.38888883590698,1,Greece,electronic,low
2.72222232818604,0,Greece,fab_metal,low
3.44444441795349,1,Greece,chemicals,low
2.55555558204651,1,Greece,food,high
3.05555558204651,1,Greece,food,med
1.47058820724487,1,Greece,electronic,high
2.83333325386047,0,Greece,food,low
3.83333325386047,0,Greece,food,med
2.66666674613953,1,Greece,food,low
1.66666662693024,1,Greece,milled,low
2.77777767181396,0,Greece,apparel,low
3.5,1,Greece,food,high
2.33333325386047,1,Greece,food,high
2.83333325386047,1,Greece,chemicals,high
3.72222232818604,0,Greece,furniture,high
3.66666674613953,0,Greece,paper,high
2.22222232818604,0,Greece,printing,low
2.5,0,Greece,rubber,low
1.47058820724487,0,Greece,food,low
3.22222232818604,0,Greece,rubber,med
1.72222220897675,1,Greece,stone,high
2.22222232818604,0,Greece,chemicals,high
3.77777767181396,0,Greece,chemicals,low
1.88888883590698,1,Greece,stone,high
3.22222232818604,1,Greece,chemicals,med
1.5,1,Greece,apparel,low
2.5,0,Greece,food,high
3.22222232818604,1,Greece,food,med
2.77777767181396,1,Greece,printing,low
1.66666662693024,1,Greece,food,high
2.66666674613953,1,Greece,food,high
1.94117641448975,0,Greece,apparel,high
2.77777767181396,1,Greece,milled,high
3.33333325386047,1,Greece,food,med
2.1875,1,Greece,chemicals,med
2.94444441795349,0,Greece,paper,high
3.77777767181396,0,Greece,machinery,low
1.94444441795349,1,Greece,stone,high
2.5,1,Greece,printing,low
3.0,1,Greece,electronic,low
3.22222232818604,1,Greece,chemicals,high
2.66666674613953,1,Greece,apparel,low
3.5,1,Greece,transport,low
3.22222232818604,0,Greece,paper,high
2.33333325386047,0,Greece,chemicals,high
2.5,1,Greece,printing,med
1.83333337306976,1,Greece,food,high
4.05555534362793,0,Greece,food,med
3.27777767181396,1,Greece,rubber,med
3.38888883590698,1,Greece,apparel,high
1.88888883590698,0,Greece,food,low
3.05555558204651,0,Greece,transport,high
2.61111116409302,1,Greece,chemicals,med
2.16666674613953,1,Greece,printing,low
2.27777767181396,1,Greece,food,high
3.05555558204651,0,Greece,food,low
2.11111116409302,1,Greece,paper,med
2.33333325386047,0,Greece,food,high
1.94444441795349,0,Greece,fab_metal,high
3.11111116409302,1,Greece,chemicals,high
2.77777767181396,0,Greece,printing,high
1.61111116409302,1,Greece,electronic,high
3.22222232818604,1,Greece,milled,low
2.55555558204651,1,Greece,food,med
1.88888883590698,1,Greece,printing,high
2.38888883590698,1,Greece,apparel,med
2.72222232818604,0,Greece,food,med
2.5,1,Greece,electronic,low
3.94444441795349,0,Greece,chemicals,med
2.77777767181396,0,Greece,paper,med
1.83333337306976,0,Greece,apparel,low
3.16666674613953,0,Greece,machinery,high
2.44444441795349,0,Greece,food,high
1.94444441795349,1,Greece,food,low
1.94444441795349,0,Greece,food,high
2.88888883590698,1,Greece,food,low
2.5,1,Greece,food,med
2.61111116409302,1,Greece,stone,low
3.0,0,Greece,food,high
2.61111116409302,0,Greece,transport,high
2.0,0,Greece,transport,high
2.83333325386047,1,Greece,chemicals,low
2.27777767181396,0,Greece,food,high
2.05555558204651,0,Greece,food,low
2.55555558204651,0,Greece,food,high
2.33333325386047,0,Greece,food,high
2.33333325386047,0,Greece,food,med
1.38888883590698,0,Greece,food,high
2.44444441795349,0,Greece,food,high
2.5,1,Greece,food,med
1.77777779102325,1,Greece,food,med
1.94444441795349,1,Greece,food,high
3.88888883590698,0,Greece,fab_metal,low
3.0,1,Greece,pri_metal,low
3.77777767181396,0,Greece,chemicals,high
2.77777767181396,1,Greece,fab_metal,low
3.83333325386047,0,Greece,food,low
3.66666674613953,1,Greece,furniture,med
2.72222232818604,1,Greece,food,low
2.0,1,Greece,food,high
3.22222232818604,1,Greece,food,high
2.94444441795349,0,Greece,food,med
3.88888883590698,0,Greece,electronic,high
2.16666674613953,1,Greece,food,low
1.72222220897675,1,Greece,milled,low
1.77777779102325,0,Greece,food,low
2.64705872535706,1,Greece,food,med
2.05555558204651,1,Greece,food,med
2.61111116409302,1,Greece,food,med
2.61111116409302,1,Greece,chemicals,high
2.72222232818604,1,Greece,food,high
1.83333337306976,0,Greece,food,high
2.11111116409302,0,Greece,food,low
3.05555558204651,1,Greece,electronic,high
2.55555558204651,1,Greece,food,high
2.55555558204651,0,Greece,food,med
2.22222232818604,0,Greece,chemicals,high
4.33333349227905,0,Greece,food,high
2.27777767181396,1,Greece,misc_manuf,high
3.11111116409302,1,Greece,food,high
2.38888883590698,1,Greece,food,high
2.77777767181396,1,Greece,food,low
2.16666674613953,1,Greece,food,low
2.83333325386047,1,Greece,pri_metal,high
4.0,0,Greece,pri_metal,high
2.27777767181396,0,Greece,food,low
3.5,0,Greece,food,med
2.05555558204651,1,Greece,stone,med
1.5,0,Greece,transport,high
3.0,0,Greece,food,high
2.55555558204651,1,Greece,chemicals,low
3.33333325386047,1,Greece,paper,high
3.94444441795349,0,Greece,pri_metal,high
3.0,1,Greece,furniture,low
2.88888883590698,0,Greece,fab_metal,high
3.33333325386047,0,Greece,fab_metal,high
2.33333325386047,1,Greece,food,high
2.55555558204651,1,Greece,milled,low
2.5,1,Greece,food,med
3.33333325386047,0,Greece,food,low
2.55555558204651,1,Greece,misc_manuf,low
3.0,0,China,machinery,high
3.38888883590698,1,China,electronic,high
2.66666674613953,0,Republic of Ireland,food,med
2.05555558204651,1,Republic of Ireland,apparel,high
2.33333325386047,1,Republic of Ireland,chemicals,low
2.38888883590698,1,Republic of Ireland,food,med
3.33333325386047,0,Republic of Ireland,chemicals,low
2.83333325386047,0,Republic of Ireland,stone,low
2.44444441795349,1,Republic of Ireland,food,low
1.94444441795349,0,Republic of Ireland,misc_manuf,high
2.55555558204651,0,Republic of Ireland,stone,low
1.27777779102325,0,Republic of Ireland,food,high
2.66666674613953,0,Republic of Ireland,rubber,high
2.22222232818604,1,Republic of Ireland,machinery,high
1.72222220897675,0,Republic of Ireland,chemicals,med
2.55555558204651,1,Republic of Ireland,food,low
3.16666674613953,0,Republic of Ireland,printing,high
2.72222232818604,0,Republic of Ireland,printing,high
3.22222232818604,1,Republic of Ireland,printing,med
2.27777767181396,0,Republic of Ireland,furniture,high
2.77777767181396,0,Republic of Ireland,chemicals,high
3.44444441795349,0,Republic of Ireland,chemicals,med
2.44444441795349,0,Republic of Ireland,misc_manuf,high
2.16666674613953,0,Republic of Ireland,rubber,low
2.55555558204651,1,Republic of Ireland,printing,med
1.33333337306976,1,Republic of Ireland,fab_metal,low
2.5,1,Republic of Ireland,chemicals,med
2.38888883590698,1,Republic of Ireland,furniture,high
1.94444441795349,0,Republic of Ireland,machinery,high
2.94444441795349,0,Republic of Ireland,printing,high
2.05555558204651,1,Republic of Ireland,furniture,med
3.44444441795349,0,Republic of Ireland,stone,low
2.72222232818604,0,Republic of Ireland,electronic,med
2.22222232818604,1,Republic of Ireland,stone,med
2.22222232818604,1,Republic of Ireland,fab_metal,med
3.05555558204651,1,Republic of Ireland,fab_metal,low
2.94444441795349,1,Republic of Ireland,food,med
2.05555558204651,0,Republic of Ireland,rubber,low
2.83333325386047,0,Republic of Ireland,fab_metal,low
1.94444441795349,0,Republic of Ireland,misc_manuf,med
1.61111116409302,1,Republic of Ireland,food,high
4.16666650772095,0,Republic of Ireland,printing,low
1.44444441795349,0,Republic of Ireland,stone,med
2.44444441795349,1,Republic of Ireland,rubber,high
1.66666662693024,0,Republic of Ireland,food,med
3.44444441795349,0,Republic of Ireland,fab_metal,low
3.05555558204651,0,Republic of Ireland,fab_metal,low
2.11111116409302,0,Republic of Ireland,rubber,high
3.55555558204651,0,Republic of Ireland,electronic,high
1.88888883590698,1,Republic of Ireland,transport,high
1.94444441795349,0,Republic of Ireland,stone,low
3.38888883590698,0,Republic of Ireland,chemicals,high
3.05555558204651,0,Republic of Ireland,pri_metal,high
3.05555558204651,0,Republic of Ireland,measurement,med
2.33333325386047,0,Republic of Ireland,machinery,low
3.66666674613953,0,Republic of Ireland,fab_metal,low
2.83333325386047,0,Republic of Ireland,machinery,high
2.05555558204651,1,Republic of Ireland,stone,high
3.16666674613953,0,Republic of Ireland,chemicals,med
3.38888883590698,1,Republic of Ireland,fab_metal,med
1.44444441795349,1,Republic of Ireland,pri_metal,high
3.16666674613953,1,Republic of Ireland,food,high
2.38888883590698,0,Republic of Ireland,apparel,high
1.5,0,Republic of Ireland,transport,med
2.0,0,Republic of Ireland,apparel,high
3.11111116409302,0,Republic of Ireland,electronic,high
3.5,1,Republic of Ireland,food,low
2.72222232818604,0,Republic of Ireland,stone,high
2.55555558204651,0,Republic of Ireland,machinery,high
3.88888883590698,0,Republic of Ireland,chemicals,high
2.33333325386047,1,Republic of Ireland,printing,low
3.83333325386047,1,Republic of Ireland,food,low
3.44444441795349,1,Republic of Ireland,misc_manuf,high
3.72222232818604,0,Republic of Ireland,lumber,low
3.22222232818604,0,Republic of Ireland,machinery,low
2.72222232818604,1,Republic of Ireland,lumber,high
1.72222220897675,1,Republic of Ireland,electronic,low
1.72222220897675,1,Republic of Ireland,furniture,high
2.27777767181396,0,Republic of Ireland,electronic,low
2.5,1,Republic of Ireland,paper,low
1.88888883590698,1,Republic of Ireland,fab_metal,high
3.05555558204651,1,Republic of Ireland,printing,low
2.0,1,Republic of Ireland,paper,med
4.11111116409302,0,Republic of Ireland,chemicals,high
3.83333325386047,0,Republic of Ireland,electronic,high
2.33333325386047,1,Republic of Ireland,machinery,low
2.27777767181396,0,Republic of Ireland,fab_metal,high
3.44444441795349,1,Republic of Ireland,measurement,med
2.72222232818604,0,Republic of Ireland,petrol,low
3.11111116409302,1,Republic of Ireland,chemicals,high
3.27777767181396,1,Republic of Ireland,chemicals,low
1.94444441795349,1,Republic of Ireland,fab_metal,med
1.94444441795349,0,Republic of Ireland,paper,high
3.05555558204651,0,Republic of Ireland,measurement,high
3.27777767181396,0,Republic of Ireland,electronic,high
1.94444441795349,1,Republic of Ireland,electronic,low
2.88888883590698,1,Republic of Ireland,chemicals,high
2.38888883590698,0,Republic of Ireland,measurement,med
3.33333325386047,1,Republic of Ireland,chemicals,high
1.5,1,Republic of Ireland,lumber,med
1.72222220897675,0,Republic of Ireland,rubber,high
2.05555558204651,0,Republic of Ireland,stone,high
3.55555558204651,0,Republic of Ireland,food,low
1.27777779102325,0,Republic of Ireland,pri_metal,med
2.72222232818604,1,Republic of Ireland,electronic,high
1.94444441795349,1,Republic of Ireland,furniture,high
1.94444441795349,0,Republic of Ireland,rubber,med
3.83333325386047,0,Republic of Ireland,measurement,low
2.66666674613953,1,Republic of Ireland,stone,med
3.94444441795349,0,Republic of Ireland,chemicals,low
2.61111116409302,1,Republic of Ireland,fab_metal,med
3.05555558204651,0,Republic of Ireland,machinery,med
3.16666674613953,1,Republic of Ireland,furniture,med
2.83333325386047,0,Republic of Ireland,food,low
3.61111116409302,0,Republic of Ireland,misc_manuf,low
1.72222220897675,0,Republic of Ireland,apparel,med
2.66666674613953,1,Republic of Ireland,food,low
3.94444441795349,0,Republic of Ireland,lumber,low
3.27777767181396,0,Republic of Ireland,food,low
3.55555558204651,0,Republic of Ireland,machinery,low
1.88888883590698,1,Republic of Ireland,food,high
1.61111116409302,1,Republic of Ireland,machinery,high
1.38888883590698,1,Republic of Ireland,stone,med
1.88888883590698,0,Republic of Ireland,fab_metal,high
1.83333337306976,1,Republic of Ireland,transport,low
4.38888883590698,0,Republic of Ireland,chemicals,high
3.11111116409302,1,Republic of Ireland,measurement,low
2.72222232818604,1,Republic of Ireland,food,low
3.55555558204651,0,Republic of Ireland,rubber,high
2.83333325386047,0,Republic of Ireland,pri_metal,med
4.88888883590698,0,Republic of Ireland,measurement,low
2.44444441795349,0,Republic of Ireland,measurement,high
2.83333325386047,1,Republic of Ireland,fab_metal,high
2.33333325386047,0,Republic of Ireland,printing,high
1.83333337306976,1,Republic of Ireland,machinery,med
3.55555558204651,0,Republic of Ireland,chemicals,low
3.22222232818604,0,Republic of Ireland,machinery,low
2.83333325386047,0,Republic of Ireland,misc_manuf,high
3.66666674613953,0,Republic of Ireland,food,high
3.66666674613953,0,Republic of Ireland,printing,low
2.77777767181396,1,Republic of Ireland,fab_metal,med
3.22222232818604,1,Republic of Ireland,fab_metal,high
3.27777767181396,1,Republic of Ireland,rubber,low
3.0,0,Republic of Ireland,machinery,med
2.38888883590698,0,Republic of Ireland,fab_metal,high
3.16666674613953,0,Republic of Ireland,rubber,high
3.33333325386047,1,Republic of Ireland,stone,med
3.83333325386047,0,Republic of Ireland,electronic,low
3.22222232818604,1,Republic of Ireland,stone,med
2.22222232818604,0,Republic of Ireland,rubber,low
4.22222232818604,0,Republic of Ireland,electronic,high
2.83333325386047,0,Republic of Ireland,paper,high
3.0,0,Republic of Ireland,food,low
2.5,0,Republic of Ireland,chemicals,high
3.88888883590698,0,Republic of Ireland,electronic,low
4.22222232818604,0,Republic of Ireland,measurement,high
2.11111116409302,1,Republic of Ireland,machinery,med
4.05555534362793,0,Republic of Ireland,measurement,med
4.22222232818604,0,Republic of Ireland,measurement,high
2.55555558204651,1,Republic of Ireland,fab_metal,low
3.61111116409302,0,Republic of Ireland,machinery,med
4.77777767181396,0,Republic of Ireland,machinery,high
3.55555558204651,0,Republic of Ireland,measurement,med
4.38888883590698,0,India,apparel,high
2.0,1,India,machinery,high
2.5,1,India,milled,high
3.11111116409302,0,India,milled,high
2.72222232818604,1,India,food,high
2.72222232818604,1,India,milled,high
2.16666674613953,1,India,furniture,high
2.16666674613953,1,India,apparel,high
2.88888883590698,1,India,apparel,high
2.27777767181396,1,India,milled,high
2.66666674613953,1,India,milled,high
2.72222232818604,1,India,machinery,high
2.66666674613953,1,India,milled,low
1.22222220897675,1,India,milled,high
3.44444441795349,1,India,apparel,med
1.82352936267853,1,India,milled,high
2.27777767181396,1,India,apparel,high
2.27777767181396,1,India,apparel,high
1.38888883590698,1,India,misc_manuf,high
2.11111116409302,1,India,milled,high
1.94444441795349,1,India,milled,high
1.88888883590698,1,India,apparel,med
2.52941179275513,1,India,milled,low
1.83333337306976,1,India,milled,high
3.22222232818604,1,India,milled,high
2.72222232818604,1,India,milled,high
2.33333325386047,1,India,milled,high
1.23529410362244,1,India,furniture,high
3.27777767181396,1,India,apparel,med
1.52941179275513,1,India,apparel,high
2.11111116409302,1,India,milled,high
2.33333325386047,1,India,milled,high
3.55555558204651,1,India,apparel,high
2.94444441795349,1,India,apparel,med
2.77777767181396,1,India,milled,high
3.55555558204651,1,India,milled,low
1.5,1,India,furniture,high
2.44444441795349,1,India,milled,med
1.88888883590698,1,India,apparel,high
2.17647051811218,1,India,apparel,high
2.11111116409302,1,India,milled,high
4.0,0,India,milled,high
2.33333325386047,1,India,apparel,high
2.05555558204651,1,India,milled,high
4.66666650772095,1,India,apparel,high
2.38888883590698,1,India,milled,high
1.83333337306976,1,India,apparel,high
2.29411768913269,1,India,apparel,high
2.83333325386047,1,India,milled,med
1.94117641448975,1,India,milled,high
2.83333325386047,1,India,apparel,low
2.83333325386047,0,India,apparel,high
3.27777767181396,1,India,milled,high
2.11111116409302,1,India,rubber,high
1.60000002384186,1,India,milled,med
1.66666662693024,1,India,apparel,high
2.64705872535706,1,India,apparel,high
2.83333325386047,0,India,milled,high
2.22222232818604,1,India,milled,high
1.88888883590698,1,India,milled,high
2.33333325386047,1,India,apparel,high
2.13333344459534,1,India,milled,low
2.27777767181396,1,India,rubber,high
2.88235282897949,1,India,apparel,low
2.88888883590698,1,India,milled,high
3.11111116409302,1,India,milled,low
2.38888883590698,1,India,apparel,high
2.05882358551025,1,India,paper,high
2.27777767181396,1,India,milled,high
2.22222232818604,1,India,milled,high
2.22222232818604,1,India,chemicals,high
2.38888883590698,1,India,milled,low
2.29411768913269,1,India,milled,high
3.38888883590698,1,India,apparel,low
1.73333334922791,1,India,apparel,high
1.64705884456635,1,India,milled,high
2.16666674613953,1,India,milled,high
2.94444441795349,1,India,apparel,high
2.44444441795349,1,India,milled,low
1.66666662693024,1,India,milled,high
1.9375,1,India,milled,high
3.38888883590698,1,India,milled,high
1.33333337306976,1,India,pri_metal,high
3.11111116409302,1,India,paper,high
1.5625,1,India,apparel,high
1.13333332538605,0,India,milled,high
1.66666662693024,1,India,apparel,high
2.0,1,India,milled,high
3.72222232818604,1,India,milled,low
2.86666655540466,1,India,milled,low
2.16666674613953,1,India,milled,med
3.5,1,India,apparel,high
2.44444441795349,1,India,apparel,high
2.0,1,India,apparel,high
3.16666674613953,1,India,milled,high
1.44444441795349,1,India,apparel,high
3.38888883590698,1,India,milled,high
1.33333337306976,1,India,machinery,high
2.44444441795349,1,India,misc_manuf,high
1.4375,1,India,apparel,high
2.33333325386047,1,India,milled,high
2.70588231086731,1,India,milled,low
2.11111116409302,1,India,milled,high
2.27777767181396,1,India,milled,high
2.0,1,India,apparel,high
2.77777767181396,1,India,apparel,high
2.05555558204651,1,India,apparel,high
2.77777767181396,1,India,apparel,high
1.83333337306976,1,India,apparel,high
2.0,1,India,apparel,high
3.11111116409302,1,India,furniture,high
2.94444441795349,1,India,paper,high
3.27777767181396,1,India,apparel,high
2.47058820724487,1,India,milled,high
3.0,0,India,milled,high
2.5,1,India,milled,high
2.0,1,India,milled,high
2.05555558204651,1,India,milled,low
1.88235294818878,1,India,apparel,high
2.16666674613953,1,India,milled,low
2.44444441795349,0,India,milled,high
2.11764717102051,1,India,milled,high
2.72222232818604,1,India,milled,high
2.88888883590698,1,India,milled,low
3.05555558204651,1,India,apparel,high
2.83333325386047,1,India,electronic,med
1.83333337306976,1,India,apparel,high
2.27777767181396,1,India,milled,med
2.33333325386047,1,India,apparel,high
2.88888883590698,0,India,apparel,high
2.8125,1,India,measurement,high
1.3125,1,India,apparel,high
2.72222232818604,1,India,milled,high
2.77777767181396,1,India,apparel,high
1.88235294818878,1,India,milled,high
3.23529410362244,1,India,milled,low
2.5,1,India,measurement,high
1.72222220897675,1,India,lumber,high
1.11111116409302,1,India,milled,low
2.5,1,India,stone,med
2.16666674613953,1,India,chemicals,high
1.94444441795349,1,India,leather,high
1.61111116409302,1,India,milled,high
3.38888883590698,1,India,petrol,high
2.05555558204651,0,India,milled,low
1.66666662693024,1,India,leather,high
1.88888883590698,1,India,printing,low
1.88888883590698,1,India,chemicals,med
2.33333325386047,1,India,stone,high
3.05555558204651,0,India,printing,low
2.11111116409302,1,India,lumber,med
1.94444441795349,1,India,food,low
2.11111116409302,1,India,food,high
2.16666674613953,0,India,fab_metal,high
2.16666674613953,1,India,stone,low
3.22222232818604,0,India,furniture,high
1.88888883590698,1,India,milled,high
2.27777767181396,0,India,food,high
1.27777779102325,1,India,petrol,med
3.05555558204651,1,India,fab_metal,low
1.88888883590698,1,India,lumber,low
2.16666674613953,1,India,printing,med
1.55555558204651,1,India,leather,med
2.61111116409302,1,India,printing,high
2.83333325386047,1,India,apparel,high
2.94444441795349,1,India,printing,high
2.72222232818604,1,India,fab_metal,med
1.77777779102325,1,India,petrol,med
2.05555558204651,0,India,rubber,high
2.0,0,India,petrol,high
3.11111116409302,1,India,printing,med
3.44444441795349,1,India,petrol,med
1.83333337306976,1,India,milled,low
2.83333325386047,1,India,food,high
2.11111116409302,1,India,petrol,high
1.94444441795349,1,India,rubber,low
2.5,0,India,petrol,high
2.0,0,India,machinery,low
2.11111116409302,1,India,stone,med
2.33333325386047,1,India,chemicals,high
2.66666674613953,0,India,lumber,low
1.77777779102325,1,India,leather,low
1.55555558204651,1,India,petrol,high
2.66666674613953,1,India,stone,low
2.72222232818604,1,India,paper,high
1.875,1,India,printing,high
2.11111116409302,1,India,tobacco,high
1.27777779102325,1,India,leather,high
1.94444441795349,1,India,lumber,high
2.88888883590698,1,India,lumber,high
2.27777767181396,1,India,paper,high
3.88888883590698,1,India,pri_metal,high
2.94444441795349,1,India,fab_metal,high
1.94444441795349,1,India,furniture,high
3.66666674613953,1,India,petrol,med
2.72222232818604,1,India,apparel,high
2.33333325386047,1,India,petrol,low
2.66666674613953,1,India,fab_metal,high
1.77777779102325,1,India,furniture,high
2.05555558204651,1,India,lumber,high
2.27777767181396,1,India,leather,high
2.22222232818604,1,India,transport,high
2.27777767181396,1,India,stone,med
1.27777779102325,1,India,leather,low
2.16666674613953,1,India,lumber,low
2.77777767181396,0,India,food,high
3.22222232818604,0,India,furniture,high
2.83333325386047,1,India,food,high
1.61111116409302,0,India,tobacco,high
1.77777779102325,1,India,furniture,high
2.1875,1,India,milled,low
2.77777767181396,1,India,milled,high
2.44444441795349,1,India,lumber,high
2.16666674613953,1,India,food,high
2.61111116409302,1,India,lumber,low
1.94444441795349,1,India,machinery,med
2.72222232818604,1,India,apparel,med
2.27777767181396,1,India,apparel,high
1.27777779102325,1,India,petrol,low
1.83333337306976,1,India,tobacco,high
2.11111116409302,1,India,printing,low
2.77777767181396,1,India,machinery,med
2.27777767181396,1,India,lumber,low
1.11111116409302,1,India,lumber,low
3.61111116409302,0,India,pri_metal,med
1.72222220897675,1,India,tobacco,high
4.11111116409302,1,India,stone,med
3.05555558204651,0,India,lumber,med
1.66666662693024,1,India,furniture,med
3.66666674613953,1,India,chemicals,med
1.72222220897675,1,India,chemicals,high
2.0,1,India,stone,low
2.83333325386047,0,India,leather,high
1.94444441795349,1,India,printing,high
1.94444441795349,1,India,leather,high
2.23529410362244,0,India,chemicals,low
1.33333337306976,1,India,printing,low
3.38888883590698,1,India,chemicals,high
2.88888883590698,1,India,apparel,high
3.55555558204651,1,India,lumber,high
2.16666674613953,1,India,fab_metal,high
1.94444441795349,0,India,petrol,high
1.88888883590698,1,India,furniture,low
3.11111116409302,1,India,stone,high
3.11111116409302,1,India,printing,high
1.38888883590698,1,India,petrol,low
2.33333325386047,1,India,leather,med
3.61111116409302,0,India,petrol,high
2.22222232818604,1,India,furniture,low
2.11111116409302,1,India,petrol,med
2.11111116409302,1,India,leather,low
1.5,1,India,furniture,low
2.88888883590698,0,India,leather,med
2.11111116409302,1,India,fab_metal,high
2.11111116409302,1,India,lumber,high
3.72222232818604,0,India,pri_metal,high
2.94444441795349,1,India,chemicals,high
2.27777767181396,1,India,lumber,high
3.94444441795349,0,India,leather,high
2.05555558204651,1,India,printing,high
1.72222220897675,1,India,milled,high
1.88888883590698,1,India,food,high
3.05555558204651,1,India,fab_metal,low
1.61111116409302,1,India,lumber,low
2.5,1,India,lumber,high
1.77777779102325,1,India,lumber,low
1.66666662693024,1,India,lumber,low
2.22222232818604,1,India,pri_metal,high
2.94444441795349,0,India,stone,low
2.5,1,India,lumber,high
2.88888883590698,1,India,pri_metal,high
1.94444441795349,1,India,lumber,low
1.94444441795349,1,India,milled,high
3.0,1,India,paper,high
1.66666662693024,1,India,fab_metal,low
1.44444441795349,1,India,lumber,high
2.0,0,India,lumber,high
2.33333325386047,1,India,petrol,high
1.66666662693024,1,India,lumber,high
2.22222232818604,1,India,leather,high
1.5,1,India,petrol,high
1.38888883590698,1,India,lumber,med
2.77777767181396,1,India,milled,high
2.55555558204651,1,India,leather,high
2.94444441795349,0,India,lumber,high
2.55555558204651,1,India,milled,low
1.88888883590698,0,India,printing,low
1.77777779102325,1,India,petrol,low
1.44444441795349,1,India,petrol,low
2.44444441795349,1,India,petrol,high
1.94444441795349,0,India,leather,low
1.83333337306976,1,India,furniture,high
2.83333325386047,1,India,pri_metal,low
2.61111116409302,0,India,petrol,med
2.27777767181396,1,India,leather,med
2.83333325386047,1,India,lumber,high
2.11111116409302,1,India,food,high
2.38888883590698,1,India,printing,med
1.88888883590698,1,India,chemicals,low
1.05555558204651,1,India,leather,med
3.55555558204651,1,India,food,high
2.66666674613953,1,India,furniture,med
2.72222232818604,1,India,furniture,high
2.0625,1,India,lumber,high
1.94444441795349,0,India,petrol,low
2.0,1,India,lumber,med
1.77777779102325,1,India,lumber,high
2.05555558204651,1,India,pri_metal,med
3.72222232818604,0,India,stone,high
2.44444441795349,1,India,electronic,low
1.72222220897675,1,India,pri_metal,med
2.5,0,India,printing,high
1.94444441795349,1,India,printing,high
2.0,1,India,printing,high
2.05555558204651,0,India,paper,high
3.61111116409302,0,India,stone,high
3.27777767181396,0,India,lumber,med
1.55555558204651,1,India,furniture,low
2.94444441795349,0,India,petrol,high
3.375,0,India,measurement,med
3.16666674613953,1,India,machinery,med
1.77777779102325,0,India,food,high
3.33333325386047,0,India,lumber,high
1.61111116409302,1,India,printing,med
3.11111116409302,1,India,lumber,med
1.5,1,India,pri_metal,low
1.0,1,India,lumber,low
3.11111116409302,1,India,stone,med
2.88235282897949,1,India,furniture,med
2.27777767181396,1,India,chemicals,low
2.16666674613953,1,India,milled,high
2.0,1,India,lumber,high
1.94444441795349,1,India,leather,med
1.44444441795349,1,India,petrol,med
2.55555558204651,1,India,furniture,med
2.77777767181396,0,India,lumber,med
1.11111116409302,1,India,lumber,low
1.0,1,India,leather,low
2.0,1,India,lumber,high
1.88888883590698,1,India,chemicals,high
2.0,1,India,furniture,med
2.11111116409302,1,India,rubber,high
1.27777779102325,0,India,petrol,low
2.55555558204651,1,India,pri_metal,high
2.88888883590698,1,India,printing,high
1.83333337306976,1,India,milled,low
2.05555558204651,1,India,misc_manuf,high
1.88888883590698,1,India,fab_metal,high
2.05555558204651,1,India,petrol,high
2.61111116409302,1,India,lumber,low
2.33333325386047,1,India,milled,low
2.0,0,India,petrol,med
2.55555558204651,0,India,stone,low
1.52941179275513,1,India,furniture,low
2.16666674613953,1,India,electronic,high
2.22222232818604,1,India,furniture,high
2.72222232818604,1,India,furniture,high
2.16666674613953,1,India,printing,high
2.55555558204651,1,India,food,low
1.38888883590698,1,India,machinery,high
2.38888883590698,0,India,rubber,high
2.22222232818604,1,India,milled,high
1.16666662693024,1,India,lumber,med
3.94444441795349,1,India,lumber,med
3.44444441795349,1,India,misc_manuf,high
1.55555558204651,1,India,apparel,high
2.22222232818604,1,India,electronic,high
